func_n,func_tt,teacher,objective,label_type,step,cand_idx,label,n,dim,size,log_size,cnot_cost,t_cost,objective_cost,control_count,is_singleton,support_bits,active_size,overlap,off_count,cover_ratio,off_ratio,monotone_valid,mono_removed,xor_next_size,mono_next_size,cost_per_overlap,cost_per_size,current_cost,t_cnot_ratio,cover_per_dim,xor_parity_flip,basis_overlap,dim_cost_ratio,size_cost_ratio,off_active_ratio,mono_xor_gap,greedy_value,opt_cost,teacher_time_s
3,53,xor_beam,cnot,step_choice,0,17,0.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,0.0,0.5,2.0,-2.0,1.0,0.125,0.25,0.0,0.0,0.25,9.0,0.0003
3,53,xor_beam,cnot,step_choice,0,27,0.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,0.0,0.5,2.0,-2.0,0.5,0.125,0.25,0.0,0.0,0.25,9.0,0.0003
3,53,xor_beam,cnot,step_choice,0,28,0.0,3.0,1.0,2.0,1.0,10.0,4.0,10.0,2.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,5.0,5.0,0.0,0.4,2.0,-2.0,0.6666666666666666,0.1,0.2,0.0,0.0,0.2,9.0,0.0003
3,53,xor_beam,cnot,step_choice,0,35,0.0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,0.6666666666666666,2.0,-2.0,1.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,9.0,0.0003
3,53,xor_beam,cnot,step_choice,0,41,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,9.0,0.0003
3,53,xor_beam,cnot,step_choice,0,43,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,9.0,0.0003
3,53,xor_beam,cnot,step_choice,0,45,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,9.0,0.0003
3,53,xor_beam,cnot,step_choice,0,46,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,9.0,0.0003
3,53,xor_beam,cnot,step_choice,1,20,1.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,1.0,0.5,2.0,-2.0,0.5,0.125,0.25,0.0,0.0,0.25,9.0,0.0003
3,53,xor_beam,cnot,step_choice,1,42,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,1.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,9.0,0.0003
3,53,xor_beam,cnot,step_choice,1,43,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,1.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,9.0,0.0003
3,54,xor_beam,cnot,step_choice,0,2,1.0,3.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,0.3333333333333333,0.25,0.0,0.0,1.5,-2.0,0.5,2.0,4.0,0.25,-1.0,3.0,7.0,0.0003
3,54,xor_beam,cnot,step_choice,0,7,0.0,3.0,2.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,1.0,0.75,0.0,0.0,1.5,-2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.25,-1.0,1.0,7.0,0.0003
3,54,xor_beam,cnot,step_choice,0,10,0.0,3.0,2.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,1.0,0.75,0.0,0.0,1.5,-2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.25,-1.0,1.0,7.0,0.0003
3,54,xor_beam,cnot,step_choice,0,20,0.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,0.0,0.5,2.0,-2.0,0.5,0.125,0.25,0.0,0.0,0.25,7.0,0.0003
3,54,xor_beam,cnot,step_choice,0,22,0.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,0.0,0.5,2.0,-2.0,0.5,0.125,0.25,0.0,0.0,0.25,7.0,0.0003
3,54,xor_beam,cnot,step_choice,0,23,0.0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,0.6666666666666666,2.0,-2.0,1.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,7.0,0.0003
3,54,xor_beam,cnot,step_choice,0,27,0.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,0.0,0.5,2.0,-2.0,1.0,0.125,0.25,0.0,0.0,0.25,7.0,0.0003
3,54,xor_beam,cnot,step_choice,0,28,0.0,3.0,1.0,2.0,1.0,10.0,4.0,10.0,2.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,5.0,5.0,0.0,0.4,2.0,-2.0,0.6666666666666666,0.1,0.2,0.0,0.0,0.2,7.0,0.0003
3,54,xor_beam,cnot,step_choice,0,35,0.0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,0.6666666666666666,2.0,-2.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,7.0,0.0003
3,54,xor_beam,cnot,step_choice,0,42,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,7.0,0.0003
3,54,xor_beam,cnot,step_choice,0,43,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,7.0,0.0003
3,54,xor_beam,cnot,step_choice,0,45,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,7.0,0.0003
3,54,xor_beam,cnot,step_choice,0,46,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,7.0,0.0003
3,54,xor_beam,cnot,step_choice,1,14,1.0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,0.6666666666666666,2.0,-2.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,7.0,0.0003
3,54,xor_beam,cnot,step_choice,1,41,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,1.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,7.0,0.0003
3,54,xor_beam,cnot,step_choice,1,43,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,1.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,7.0,0.0003
3,55,xor_beam,cnot,step_choice,0,2,1.0,3.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,0.25,0.25,0.0,0.0,2.0,-4.0,1.0,2.0,4.0,0.0,0.0,4.0,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,1,0.0,3.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,3.0,1.0,0.75,0.25,0.0,3.0,3.0,2.0,0.3333333333333333,0.25,0.0,0.0,1.5,-2.0,1.0,2.0,4.0,0.2,-1.0,3.0,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,4,0.0,3.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,3.0,1.0,0.75,0.25,0.0,3.0,3.0,2.0,0.3333333333333333,0.25,0.0,0.0,1.5,-2.0,1.0,2.0,4.0,0.2,-1.0,3.0,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,5,0.0,3.0,2.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,5.0,3.0,1.0,0.75,0.25,0.0,3.0,3.0,2.0,1.0,0.75,0.0,0.0,1.5,-2.0,1.0,0.6666666666666666,1.3333333333333333,0.2,-1.0,1.0,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,7,0.0,3.0,2.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,5.0,3.0,1.0,0.75,0.25,0.0,3.0,3.0,2.0,1.0,0.75,0.0,0.0,1.5,-2.0,1.0,0.6666666666666666,1.3333333333333333,0.2,-1.0,1.0,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,10,0.0,3.0,2.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,5.0,3.0,1.0,0.75,0.25,0.0,3.0,3.0,2.0,1.0,0.75,0.0,0.0,1.5,-2.0,1.0,0.6666666666666666,1.3333333333333333,0.2,-1.0,1.0,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,13,0.0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,2.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.6666666666666666,2.0,-2.0,1.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,14,0.0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,2.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.6666666666666666,2.0,-2.0,1.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,16,0.0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,2.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.6666666666666666,2.0,-2.0,1.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,17,0.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,0.0,0.5,2.0,-2.0,1.0,0.125,0.25,0.0,0.0,0.25,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,20,0.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,0.0,0.5,2.0,-2.0,1.0,0.125,0.25,0.0,0.0,0.25,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,22,0.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,0.0,0.5,2.0,-2.0,1.0,0.125,0.25,0.0,0.0,0.25,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,23,0.0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,2.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.6666666666666666,2.0,-2.0,1.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,27,0.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,0.0,0.5,2.0,-2.0,1.0,0.125,0.25,0.0,0.0,0.25,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,28,0.0,3.0,1.0,2.0,1.0,10.0,4.0,10.0,2.0,0.0,3.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,5.0,5.0,0.0,0.4,2.0,-2.0,1.0,0.1,0.2,0.0,0.0,0.2,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,35,0.0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,2.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.6666666666666666,2.0,-2.0,1.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,41,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,42,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,43,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,45,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,15.0,0.0006
3,55,xor_beam,cnot,step_choice,0,46,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,15.0,0.0006
3,55,xor_beam,cnot,step_choice,1,43,1.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,1.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,15.0,0.0006
3,56,xor_beam,cnot,step_choice,0,10,1.0,3.0,2.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,0.75,0.25,0.0,3.0,1.0,0.0,1.0,0.75,0.0,0.0,1.5,-2.0,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,-1.0,1.0,17.0,0.0001
3,56,xor_beam,cnot,step_choice,0,31,0.0,3.0,1.0,2.0,1.0,10.0,4.0,10.0,2.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,5.0,5.0,0.0,0.4,2.0,-2.0,0.0,0.1,0.2,0.0,0.0,0.2,17.0,0.0001
3,56,xor_beam,cnot,step_choice,0,32,0.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,4.0,0.0,0.5,2.0,-2.0,0.0,0.125,0.25,0.0,0.0,0.25,17.0,0.0001
3,56,xor_beam,cnot,step_choice,0,35,0.0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.6666666666666666,2.0,-2.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,17.0,0.0001
3,56,xor_beam,cnot,step_choice,0,44,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,17.0,0.0001
3,56,xor_beam,cnot,step_choice,0,45,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,17.0,0.0001
3,56,xor_beam,cnot,step_choice,0,46,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,17.0,0.0001
3,56,xor_beam,cnot,step_choice,1,43,1.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,3.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,17.0,0.0001
3,57,xor_beam,cnot,step_choice,0,2,1.0,3.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,0.3333333333333333,0.25,0.0,0.0,1.5,-2.0,0.5,2.0,4.0,0.25,-1.0,3.0,7.0,0.0003
3,57,xor_beam,cnot,step_choice,0,6,0.0,3.0,2.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,1.0,0.75,0.0,0.0,1.5,-2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.25,-1.0,1.0,7.0,0.0003
3,57,xor_beam,cnot,step_choice,0,10,0.0,3.0,2.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,1.0,0.75,0.0,0.0,1.5,-2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.25,-1.0,1.0,7.0,0.0003
3,57,xor_beam,cnot,step_choice,0,15,0.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,0.0,0.5,2.0,-2.0,0.5,0.125,0.25,0.0,0.0,0.25,7.0,0.0003
3,57,xor_beam,cnot,step_choice,0,16,0.0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,0.6666666666666666,2.0,-2.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,7.0,0.0003
3,57,xor_beam,cnot,step_choice,0,17,0.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,0.0,0.5,2.0,-2.0,0.5,0.125,0.25,0.0,0.0,0.25,7.0,0.0003
3,57,xor_beam,cnot,step_choice,0,31,0.0,3.0,1.0,2.0,1.0,10.0,4.0,10.0,2.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,5.0,5.0,0.0,0.4,2.0,-2.0,0.3333333333333333,0.1,0.2,0.0,0.0,0.2,7.0,0.0003
3,57,xor_beam,cnot,step_choice,0,32,0.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,0.0,0.5,2.0,-2.0,0.0,0.125,0.25,0.0,0.0,0.25,7.0,0.0003
3,57,xor_beam,cnot,step_choice,0,35,0.0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,0.6666666666666666,2.0,-2.0,1.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,7.0,0.0003
3,57,xor_beam,cnot,step_choice,0,41,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,7.0,0.0003
3,57,xor_beam,cnot,step_choice,0,44,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,7.0,0.0003
3,57,xor_beam,cnot,step_choice,0,45,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,7.0,0.0003
3,57,xor_beam,cnot,step_choice,0,46,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,14.0,14.0,0.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,7.0,0.0003
3,57,xor_beam,cnot,step_choice,1,21,1.0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,0.6666666666666666,2.0,-2.0,1.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,7.0,0.0003
3,57,xor_beam,cnot,step_choice,1,42,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,1.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,7.0,0.0003
3,57,xor_beam,cnot,step_choice,1,44,0.0,3.0,0.0,1.0,0.0,14.0,16.0,14.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,1.0,1.1428571428571428,1.0,-1.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,7.0,0.0003
3,58,xor_beam,cnot,step_choice,0,2,1.0,3.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,0.3333333333333333,0.25,0.0,0.0,1.5,-2.0,0.0,2.0,4.0,0.25,-1.0,3.0,9.0,0.0003
3,58,xor_beam,cnot,step_choice,0,8,0.0,3.0,2.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,1.0,0.75,0.0,0.0,1.5,-2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.25,-1.0,1.0,9.0,0.0003
3,58,xor_beam,cnot,step_choice,0,9,0.0,3.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,0.3333333333333333,0.25,0.0,0.0,1.5,-2.0,0.5,2.0,4.0,0.25,-1.0,3.0,9.0,0.0003
3,58,xor_beam,cnot,step_choice,0,10,0.0,3.0,2.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,1.0,0.75,0.0,0.0,1.5,-2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.25,-1.0,1.0,9.0,0.0003
3,58,xor_beam,cnot,step_choice,0,21,0.0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,0.6666666666666666,2.0,-2.0,1.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,9.0,0.0003
3,58,xor_beam,cnot,step_choice,0,22,0.0,3.0,1.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,0.0,0.5,2.0,-2.0,0.0,0.125,0.25,0.0,0.0,0.25,9.0,0.0003
